키워드,언론사,기사명,날짜,URL
위클리오늘,"경기도주식회사-NS홈쇼핑, 사회적가치생산품 판로 개척 '맞손'",2021.09.15.,http://www.weeklytoday.com/news/articleView.html?idxno=405302,코로나 주식
국제뉴스,"대구미술관, 2021 Y 아티스트 프로젝트'유머랜드주식회사' 개최",2021.09.13.,http://www.gukjenews.com/news/articleView.html?idxno=2308684,코로나 주식
YTN라디오,"[김혜민의 이슈&피플] 존 리 ""네이버. 카카오 주식하락. 흔들릴 필요 전혀 없...",2021.09.15.,https://radio.ytn.co.kr/program/?f=2&id=78742&s_mcd=0452&s_hcd=01,코로나 주식
핀포인트뉴스,"나노씨엠에스, 주가 5배 오르자 주식 거래정지…'투자위험종목' 지정",2021.09.24.,http://www.pinpointnews.co.kr/view.php?ud=202109240646096645cd1e7f0bdf_45,코로나 주식
잡포스트,경기도주식회사 후원 '달리는 기부천사' 챌린지 성료,2021.09.10.,http://www.job-post.co.kr/news/articleView.html?idxno=34484,코로나 주식
한국경제,中 8월 생산자물가 9.5% 상승…13년 만에 최고 [강현우의 중국주식 분석],2021.09.09.,https://www.hankyung.com/finance/article/202109094085i,코로나 주식
한국경제,中 8월 생산자물가 9.5% 상승…13년 만에 최고 [강현우의 중국주식 분석],2021.09.09.,https://www.hankyung.com/finance/article/202109094085i,코로나 주식
FETV,"사상 최대 '빚투'...20대, 증권사 대출 규모 코로나 이후 4배↑",2021.09.15.,https://www.fetv.co.kr/news/article.html?no=96264,코로나 주식
딴지일보,"[코로나19]현장르뽀, 특이점이 온 미국 3 : 코로나 이후, 노아의 방주는 없다",2021.09.10.,http://www.ddanzi.com/700111152,코로나 주식
오마이뉴스,2030세대가 주식투자만 한다고 비난하는 이들에게,2021.09.07.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002772340&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,코로나 주식
매일경제,서학개미 美주식 비중 92% 압도적…중화권은 6%,A8면 1단,http://news.mk.co.kr/newsRead.php?no=883744&year=2021,코로나 주식
이데일리,"""3000 붕괴? 오히려 좋아""…동학개미 ""떨어질 때 사야""",2021-10-06,http://www.edaily.co.kr/news/newspath.asp?newsid=01128326629210296,코로나 주식
금강일보,"[주식] 한국비엔씨 주가 급등, 안트로퀴노놀 임상 진행 '순풍'",2021.09.17.,http://www.ggilbo.com/news/articleView.html?idxno=869718,코로나 주식
주간동아,외국어 학습 앱 듀오링고 “우리 경쟁자는 넷플릭스”,2021-10-06,https://weekly.donga.com/3/all/11/2956279/1,코로나 주식
이데일리,"[주목!e해외주식]中 플랫폼 메이퇀, 최악은 지나갔다",2021.09.11.,http://www.edaily.co.kr/news/newspath.asp?newsid=01262806629179136,코로나 주식
경상일보,"(주)대한, 지역학생 코로나방역 위해 마스크 60만장 지원",2021.09.17.,http://www.ksilbo.co.kr/news/articleView.html?idxno=913315,코로나 주식
핀포인트뉴스,국내와 달리 전세계 코로나 확진자 '뚝'... 진단키트주 수젠텍 휴마시스 엑세...,2021.09.27.,http://www.pinpointnews.co.kr/view.php?ud=20210927045640353861beb2d9d_45,코로나 주식
제주교통복지신문,소병훈의원 “주식시장 호황으로 내 집 마련 성공한 MZ세대 증가”,2021.09.23.,http://www.jejutwn.com/news/article.html?no=91276,코로나 주식
e대한경제,"에코에너젠, 코로나19 의료진과 봉사자 위한 천만원 기부",2021.09.18.,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109180835416960985,코로나 주식
헤럴드경제,"[해외주식 길라잡이]중국면세, 1분기보다 둔화된 2분기",2021.09.13.,http://news.heraldcorp.com/view.php?ud=20210913000074,코로나 주식
투데이신문,"경기도주식회사, '주 35시간 근무제' 도입…업무 효율성·워라밸 향상 기대",2021.09.08.,http://www.ntoday.co.kr/news/articleView.html?idxno=80442,코로나 주식
비즈니스포스트,"신세계 주식 매수의견 유지, ""백신 접종 확대로 백화점 면세점 좋아져""",2021.09.08.,https://www.businesspost.co.kr/BP?command=article_view&num=249287,코로나 주식
이데일리,"고승범, 16일 금융협회장 회동…‘코로나대출’ 결론 내나",2021.09.11.,http://www.edaily.co.kr/news/newspath.asp?newsid=01177526629179136,코로나 주식
비즈니스포스트,"강원랜드 주식 매수의견 유지, ""위드 코로나 되면 매출 회복 강력""",2021.09.15.,https://www.businesspost.co.kr/BP?command=article_view&num=250471,코로나 주식
청년일보,"외국인, 8월 한국 주식시장에서 5.1조 순유출",2021.09.10.,http://www.youthdaily.co.kr/news/article.html?no=81021,코로나 주식
금강일보,"[주식] 국전약품 상한가, 코로나 치료제 개발 프로젝트에 강세",2021.09.06.,http://www.ggilbo.com/news/articleView.html?idxno=867350,코로나 주식
미디어펜,코로나 '델타 변이'가 꺾은 미 경제회복세...연준도 인정,2021.09.09.,http://www.mediapen.com/news/view/661961,코로나 주식
소비자가 만드는 신문,국내 증시 문닫는 추석이 찬스?...증권사 서학개미 겨냥 해외주식거래 이벤트...,2021.09.09.,http://www.consumernews.co.kr/news/articleView.html?idxno=635111,코로나 주식
서울경제,코로나·경기둔화에도 中증시 사흘만에 상승···상하이지수 0.24%↑ 개장,2021.09.16.,https://www.sedaily.com/NewsView/22RHJ2S3A1,코로나 주식
한국경제,"퇴직연금, 국내 고집 말고 美·中 해외주식형 펀드 노려라",B5면 1단,https://www.hankyung.com/finance/article/2021090640521,코로나 주식
MTN,"[김기수's 돌직구 타임] '그린 랠리', 주식 시장에 미치는 영향은?",2021.09.16.,https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021091518372159509,코로나 주식
이데일리,"세계석학들 ""코로나後 자산버블 붕괴 우려…부채위기 막아야""",2021.09.07.,http://www.edaily.co.kr/news/newspath.asp?newsid=03011046629177824,코로나 주식
한국경제,망신 당한 Fed 위원들…주식 거래하다 비판 일자 모두 매각 [정인설의 Eye Fe...,2021.09.11.,https://www.hankyung.com/international/article/202109118057i,코로나 주식
한국경제,'차이나리스크' 수혜 톡톡…인도 주식형 펀드 수익률 17% 달해,B3면 1단,https://www.hankyung.com/finance/article/2021090640411,코로나 주식
에이블뉴스,"SK실트론 주식회사, ‘2021년 트루컴퍼니’ 대상 수상",2021.09.13.,http://www.ablenews.co.kr/News/NewsContent.aspx?CategoryCode=0016&NewsCode=001620210913084323251998,코로나 주식
이데일리,"주식회사 파운더, 2021 ICT 스타트업 성장지원사업 선정",2021.09.09.,http://www.edaily.co.kr/news/newspath.asp?newsid=01840086629178480,코로나 주식
파이낸셜뉴스,"""찬바람 불면 늦는다"" 美 배당주 펀드에 뭉칫돈 [해외주식 인싸이트]",15면 1단,http://www.fnnews.com/news/202109061816323943,코로나 주식
에너지경제,"외국인, 8월 주식시장에서 5.1조 순유출",2021.09.10.,https://www.ekn.kr/web/view.php?key=20210910010001689,코로나 주식
연합인포맥스,"주식 유출 늘고, 채권 유입 줄고…8월 외국인 증권투자 순유출 전환",2021.09.10.,http://news.einfomax.co.kr/news/articleView.html?idxno=4166980,코로나 주식
이투데이,"[환율전망] 외국인들의 국내 주식 수급 추이, 환율의 주요 변수될 한주",2021.09.13.,https://www.etoday.co.kr/news/view/2061640,코로나 주식
신아일보,"8월 외국인, 주식 44.5억달러 '팔자' 기록",2021.09.10.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1459030,코로나 주식
비즈니스포스트,"한세실업 주식 매수의견 유지, “베트남 생산차질 대응책 4분기 가동""",2021.09.17.,https://www.businesspost.co.kr/BP?command=article_view&num=250948,코로나 주식
비즈니스포스트,"한화솔루션 주식 매수의견 유지, “태양광 회복하고 석유화학 호조”",2021.09.10.,https://www.businesspost.co.kr/BP?command=article_view&num=249732,코로나 주식
금강일보,"[주식] 나노씨엠에스, 투자주의종목 지정에도 장 초반 상승세",2021.09.14.,http://www.ggilbo.com/news/articleView.html?idxno=868831,코로나 주식
이데일리,[윤정훈의 생활주식]아마존·이베이 반품상품 경매로 대박난 기업,2021.09.11.,http://www.edaily.co.kr/news/newspath.asp?newsid=01512086629179136,코로나 주식
노컷뉴스,[칼럼]연중 최저점 찍은 코스피 급락세 심상찮다,2021-10-06,https://www.nocutnews.co.kr/news/5635068,코로나 주식
노컷뉴스,[칼럼]연중 최저점 찍은 코스피 급락세 심상찮다,2021-10-06,https://www.nocutnews.co.kr/news/5635068,코로나 주식
서울문화투데이,《유머랜드주식회사》展…유머로 사회와 예술 보여줘,2021.09.13.,http://www.sctoday.co.kr/news/articleView.html?idxno=36524,코로나 주식
한국금융신문,[추석 금융거래 Q&A] 연휴 중 대출 만기·주식 매매금 어떻게 되나?,2021.09.17.,http://www.fntimes.com/html/view.php?ud=202109171542208701f09e13944d_18,코로나 주식
뉴스저널리즘,기관투자자 매도세로 주식시장 소폭 하락…코스피 0.07% 하락한 3125.24p 마감,2021.09.24.,https://www.ngetnews.com/news/articleView.html?idxno=403323,코로나 주식
더퍼블릭,"제약업계, 코로나 ‘특수’로 IPO 열풍…업계 “단발성 투자 주의”",2021.09.27.,http://thepublic.kr/news/newsview.php?ncode=1065607396169618,코로나 주식
이데일리,"[주목!e해외주식]테라다인, 반도체 테스트 장비에서 로봇으로 도전",2021.09.11.,http://www.edaily.co.kr/news/newspath.asp?newsid=01193926629179136,코로나 주식
청년일보,"[지난주 증권가 주요 이슈]""美 연준 테이퍼링 예고에"" 금리인상 가능성 점증…...",2021.09.26.,http://www.youthdaily.co.kr/news/article.html?no=81903,코로나 주식
전북일보,[김용식의 클릭 주식시황] 경제활동 재개 수혜주에 관심 필요,2021.09.26.,http://www.jjan.kr/news/articleView.html?idxno=2117524,코로나 주식
메트로신문,'위드 코로나' 국내 항공업계 훈풍 조짐…사이판 이어 괌·태국·인도네시아 ...,2021.09.26.,http://www.metroseoul.co.kr/article/20210926500089,코로나 주식
군포시민신문,"경기도주식회사, 배달특급 ‘얼리버드 추석 프로모션’ 진행",2021.09.17.,http://www.mediagunpo.co.kr/sub_read.html?uid=12831&section=sc12,코로나 주식
한국경제,추석 전에 빨리 움직여라…전문가가 꼽은 주목해야 할 주식 [허란의 경제한끼...,2021.09.08.,https://www.hankyung.com/finance/article/202109089408i,코로나 주식
MTN,[민재기의 황금열쇠] 추석 연휴 앞둔 시장…주식 보유할까? 정리할까?,2021.09.16.,https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021091611064154989,코로나 주식
매일경제,[이슈진단] 급상승한 인도주식 비중 줄일 때,A26면 TOP,http://news.mk.co.kr/newsRead.php?no=883572&year=2021,코로나 주식
비즈니스포스트,"하이브 주식 매수의견 유지, “팬 플랫폼 성장에 세븐틴 활동 본격 재개”",2021.09.13.,https://www.businesspost.co.kr/BP?command=article_view&num=250008,코로나 주식
핀포인트뉴스,"진원생명과학, '먹는 코로나19 치료제' 국내 2상 승인에 주가 훨훨",2021.09.09.,http://www.pinpointnews.co.kr/view.php?ud=202109090913328370a029d22e5e_45,코로나 주식
이데일리,[200자 책꽂이]슈퍼개미 마인드 외,2021-10-06,http://www.edaily.co.kr/news/newspath.asp?newsid=01177526629210296,코로나 주식
한국경제,"골드만삭스 ""美 증시 최대 변수는 증세…퀄리티 주식으로 대피하라""",2021.09.14.,https://www.hankyung.com/finance/article/202109143964i,코로나 주식
서울경제,"[주식초고수는지금]""확실한 대세"" 엘앤에프 매수 1위...지트리비앤티·삼성전...",2021.09.14.,https://www.sedaily.com/NewsView/22RGN5FR8E,코로나 주식
경인일보,"경기도주식회사, 공공기관 최초 주 35시간제",2021.09.08.,http://www.kyeongin.com/main/view.php?key=20210908010001598,코로나 주식
장애인신문,장애인고용 신뢰기업 대상에 'SK실트론 주식회사',2021.09.13.,http://www.welfarenews.net/news/articleView.html?idxno=78790,코로나 주식
에너지경제,"한경연, 올해 성장률 3.9% 전망…""코로나 확산세가 변수""",2021.09.09.,https://www.ekn.kr/web/view.php?key=20210909010001502,코로나 주식
비즈니스포스트,"대한항공 주식 매수의견 유지, “항공화물 매출호조 3분기도 이어져”",2021.09.09.,https://www.businesspost.co.kr/BP?command=article_view&num=249509,코로나 주식
매일일보,"""직접투자 어렵네"" 주식형펀드에 뭉칫돈",2021.09.13.,http://www.m-i.kr/news/articleView.html?idxno=859720,코로나 주식
아주경제,상반기 하루평균 카드이용액 2.7조원…코로나에 비대면결제 급증,2021.09.08.,http://www.ajunews.com/view/20210908090810688,코로나 주식
기호일보,"군포시의회 예결위, 코로나19 극복 적극행정 주문",2021.09.13.,http://www.kihoilbo.co.kr/news/articleView.html?idxno=945720,코로나 주식
MTN,외국인 국내주식 44.5억달러 매도…넉달째 순유출,2021.09.10.,https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021091009494142258,코로나 주식
농업경제신문,"미국, 시금치·상추 코로나19 백신이라고?...모더나·화이자 동일 mRNA 기술 ...",2021.09.24.,http://www.thekpm.com/view.php?ud=20210924063352921742ef4e12e4_17,코로나 주식
청년일보,"뉴욕증시, 노동절 연휴 후 혼조 마감…코로나19 델타 변이 우려",2021.09.08.,http://www.youthdaily.co.kr/news/article.html?no=80811,코로나 주식
한국정경신문,"경기도주식회사, 8일 노사협의회 '주 35시간 근무제' 도입 확정..공공기관 최...",2021.09.08.,http://kpenews.com/View.aspx?No=2030459,코로나 주식
뉴시스,'수직 낙하' 코스닥에 개미들 '피눈물',2021-10-07,http://www.newsis.com/view/?id=NISX20211006_0001605182&cID=10401&pID=10400,코로나 주식
핀포인트뉴스,1~7월 세금 55조 더 걷혔다…법인세 늘고 부동산·주식 호조,2021.09.09.,http://www.pinpointnews.co.kr/view.php?ud=202109091143026542a218188523_45,코로나 주식
노컷뉴스,"[수도권 주요 뉴스]경기도, 어제 코로나19 신규 확진 656명",2021.09.16.,https://www.nocutnews.co.kr/news/5626353,코로나 주식
잡포스트,"경기도주식회사-NS홈쇼핑, 사회적가치생산품 홈쇼핑 판로개척 '맞손'",2021.09.15.,http://www.job-post.co.kr/news/articleView.html?idxno=34945,코로나 주식
MTN,"[이항영의 월가이드] 美 증시, 기대감만으로 성급한 주식시장 접근 자제",2021.09.14.,https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021091407515159127,코로나 주식
금강일보,"[주식] 이수앱지스 혼조세, 스푸트니크V 국내 생산 현재 상황은?",2021.09.16.,http://www.ggilbo.com/news/articleView.html?idxno=869430,코로나 주식
한국금융신문,코로나에 모바일 쇼핑 …상반기 비대면 결제 '쑥',2021.09.08.,http://www.fntimes.com/html/view.php?ud=202109081713491628179ad43907_18,코로나 주식
